date_time,traffic_volume,weather_main,hour,weather_severity,cluster
2012-10-23 14:00:00,5065,Clouds,14,0,5
2012-10-23 15:00:00,5618,Thunderstorm,15,2,0
2012-10-23 16:00:00,6094,Clouds,16,0,5
2012-10-23 17:00:00,5844,Clouds,17,0,5
2012-10-23 18:00:00,4649,Clouds,18,0,5
2012-10-23 19:00:00,3180,Clouds,19,0,1
2012-10-23 20:00:00,2963,Clouds,20,0,1
2012-10-23 21:00:00,2450,Clouds,21,0,1
2012-10-23 22:00:00,1613,Clouds,22,0,1
2012-10-23 23:00:00,1021,Clouds,23,0,1
2012-10-24 00:00:00,580,Drizzle,0,0,4
2012-10-24 00:00:00,580,Mist,0,1,3
2012-10-24 01:00:00,298,Clouds,1,0,4
2012-10-24 02:00:00,261,Haze,2,1,3
2012-10-24 03:00:00,408,Mist,3,1,3
2012-10-24 03:00:00,408,Haze,3,1,3
2012-10-24 04:00:00,793,Mist,4,1,3
2012-10-24 04:00:00,793,Thunderstorm,4,2,3
2012-10-24 05:00:00,2643,Mist,5,1,3
2012-10-24 05:00:00,2643,Rain,5,0,4
2012-10-24 05:00:00,2643,Thunderstorm,5,2,3
2012-10-24 06:00:00,5593,Mist,6,1,0
2012-10-24 06:00:00,5593,Thunderstorm,6,2,0
2012-10-24 06:00:00,5593,Rain,6,0,2
2012-10-24 06:00:00,5593,Thunderstorm,6,2,0
2012-10-24 07:00:00,5722,Rain,7,0,2
2012-10-24 07:00:00,5722,Mist,7,1,0
2012-10-24 08:00:00,5607,Drizzle,8,0,2
2012-10-24 08:00:00,5607,Mist,8,1,0
2012-10-24 08:00:00,5607,Rain,8,0,2
2012-10-24 08:00:00,5607,Thunderstorm,8,2,0
2012-10-24 09:00:00,5492,Drizzle,9,0,2
2012-10-24 09:00:00,5492,Mist,9,1,0
2012-10-24 09:00:00,5492,Rain,9,0,2
2012-10-24 10:00:00,4542,Mist,10,1,0
2012-10-24 11:00:00,4720,Mist,11,1,0
2012-10-24 11:00:00,4720,Fog,11,2,0
2012-10-24 12:00:00,4982,Mist,12,1,0
2012-10-24 12:00:00,4982,Haze,12,1,0
2012-10-24 12:00:00,4982,Fog,12,2,0
2012-10-24 13:00:00,5032,Haze,13,1,0
2012-10-24 13:00:00,5032,Mist,13,1,0
2012-10-24 13:00:00,5032,Fog,13,2,0
2012-10-24 14:00:00,5212,Mist,14,1,0
2012-10-24 14:00:00,5212,Haze,14,1,0
2012-10-24 15:00:00,5661,Mist,15,1,5
2012-10-24 15:00:00,5661,Haze,15,1,5
2012-10-24 15:00:00,5661,Rain,15,0,5
2012-10-24 16:00:00,5812,Mist,16,1,5
2012-10-24 17:00:00,5855,Haze,17,1,5
2012-10-24 17:00:00,5855,Mist,17,1,5
2012-10-24 18:00:00,4416,Haze,18,1,5
2012-10-24 18:00:00,4416,Mist,18,1,5
2012-10-24 19:00:00,3118,Mist,19,1,1
2012-10-24 20:00:00,2877,Haze,20,1,1
2012-10-24 20:00:00,2877,Mist,20,1,1
2012-10-24 21:00:00,2498,Mist,21,1,1
2012-10-24 22:00:00,1701,Mist,22,1,3
2012-10-24 23:00:00,1028,Mist,23,1,3
2012-10-25 00:00:00,578,Mist,0,1,3
2012-10-25 01:00:00,354,Mist,1,1,3
2012-10-25 02:00:00,272,Mist,2,1,3
2012-10-25 03:00:00,370,Mist,3,1,3
2012-10-25 04:00:00,809,Mist,4,1,3
2012-10-25 04:00:00,809,Fog,4,2,3
2012-10-25 05:00:00,2641,Mist,5,1,3
2012-10-25 06:00:00,4957,Mist,6,1,0
2012-10-25 07:00:00,6036,Mist,7,1,0
2012-10-25 07:00:00,6036,Fog,7,2,0
2012-10-25 08:00:00,5309,Mist,8,1,0
2012-10-25 10:00:00,4438,Mist,10,1,0
2012-10-25 11:00:00,4723,Mist,11,1,0
2012-10-25 12:00:00,4879,Mist,12,1,0
2012-10-25 13:00:00,5062,Clouds,13,0,5
2012-10-25 14:00:00,5450,Rain,14,0,5
2012-10-25 14:00:00,5450,Mist,14,1,0
2012-10-25 14:00:00,5450,Drizzle,14,0,5
2012-10-25 14:00:00,5450,Drizzle,14,0,5
2012-10-25 15:00:00,5888,Drizzle,15,0,5
2012-10-25 15:00:00,5888,Mist,15,1,5
2012-10-25 15:00:00,5888,Rain,15,0,5
2012-10-25 15:00:00,5888,Drizzle,15,0,5
2012-10-25 15:00:00,5888,Rain,15,0,5
2012-10-25 16:00:00,6473,Rain,16,0,5
2012-10-25 16:00:00,6473,Mist,16,1,5
2012-10-25 16:00:00,6473,Drizzle,16,0,5
2012-10-25 17:00:00,6488,Rain,17,0,5
2012-10-25 17:00:00,6488,Mist,17,1,5
2012-10-25 17:00:00,6488,Rain,17,0,5
2012-10-25 18:00:00,5351,Drizzle,18,0,5
2012-10-25 18:00:00,5351,Mist,18,1,5
2012-10-25 18:00:00,5351,Rain,18,0,5
2012-10-25 18:00:00,5351,Rain,18,0,5
2012-10-25 19:00:00,3500,Drizzle,19,0,1
2012-10-25 19:00:00,3500,Mist,19,1,1
2012-10-25 19:00:00,3500,Rain,19,0,1
2012-10-25 20:00:00,2856,Rain,20,0,1
2012-10-25 20:00:00,2856,Mist,20,1,1
2012-10-25 20:00:00,2856,Drizzle,20,0,1
2012-10-25 21:00:00,2587,Rain,21,0,1
2012-10-25 21:00:00,2587,Mist,21,1,1
2012-10-25 21:00:00,2587,Drizzle,21,0,1
2012-10-25 22:00:00,1979,Clouds,22,0,1
2012-10-25 23:00:00,1284,Clouds,23,0,1
2012-10-26 00:00:00,665,Rain,0,0,4
2012-10-26 00:00:00,665,Rain,0,0,4
2012-10-26 00:00:00,665,Drizzle,0,0,4
2012-10-26 01:00:00,432,Drizzle,1,0,4
2012-10-26 01:00:00,432,Rain,1,0,4
2012-10-26 02:00:00,326,Rain,2,0,4
2012-10-26 02:00:00,326,Mist,2,1,3
2012-10-26 02:00:00,326,Drizzle,2,0,4
2012-10-26 03:00:00,380,Rain,3,0,4
2012-10-26 03:00:00,380,Mist,3,1,3
2012-10-26 03:00:00,380,Drizzle,3,0,4
2012-10-26 03:00:00,380,Drizzle,3,0,4
2012-10-26 04:00:00,705,Rain,4,0,4
2012-10-26 04:00:00,705,Mist,4,1,3
2012-10-26 04:00:00,705,Rain,4,0,4
2012-10-26 04:00:00,705,Drizzle,4,0,4
2012-10-26 04:00:00,705,Drizzle,4,0,4
2012-10-26 05:00:00,2430,Rain,5,0,4
2012-10-26 05:00:00,2430,Mist,5,1,3
2012-10-26 05:00:00,2430,Rain,5,0,4
2012-10-26 05:00:00,2430,Thunderstorm,5,2,3
2012-10-26 06:00:00,5426,Rain,6,0,2
2012-10-26 06:00:00,5426,Mist,6,1,0
2012-10-26 06:00:00,5426,Rain,6,0,2
2012-10-26 07:00:00,6499,Rain,7,0,2
2012-10-26 07:00:00,6499,Rain,7,0,2
2012-10-26 08:00:00,5856,Rain,8,0,2
2012-10-26 08:00:00,5856,Mist,8,1,0
2012-10-26 08:00:00,5856,Rain,8,0,2
2012-10-26 09:00:00,5234,Rain,9,0,2
2012-10-26 09:00:00,5234,Mist,9,1,0
2012-10-26 09:00:00,5234,Snow,9,2,0
2012-10-26 10:00:00,4695,Rain,10,0,2
2012-10-26 10:00:00,4695,Mist,10,1,0
2012-10-26 10:00:00,4695,Rain,10,0,2
2012-10-26 10:00:00,4695,Snow,10,2,0
2012-10-26 11:00:00,5341,Rain,11,0,2
2012-10-26 11:00:00,5341,Snow,11,2,0
2012-10-26 11:00:00,5341,Mist,11,1,0
2012-10-26 11:00:00,5341,Rain,11,0,2
2012-10-26 12:00:00,5943,Mist,12,1,0
2012-10-26 12:00:00,5943,Snow,12,2,0
2012-10-26 13:00:00,5874,Snow,13,2,0
2012-10-26 14:00:00,5879,Snow,14,2,0
2012-10-26 14:00:00,5879,Mist,14,1,0
2012-10-26 15:00:00,6060,Snow,15,2,0
2012-10-26 16:00:00,6348,Clouds,16,0,5
2012-10-26 17:00:00,5955,Clouds,17,0,5
2012-10-26 18:00:00,5341,Clouds,18,0,5
2012-10-26 19:00:00,4144,Clouds,19,0,1
2012-10-26 20:00:00,3249,Clouds,20,0,1
2012-10-26 21:00:00,3017,Clouds,21,0,1
2012-10-26 22:00:00,2765,Clouds,22,0,1
2012-10-26 23:00:00,1894,Clouds,23,0,1
2012-10-27 00:00:00,1159,Clouds,0,0,4
2012-10-27 01:00:00,822,Clouds,1,0,4
2012-10-27 02:00:00,641,Clouds,2,0,4
2012-10-27 03:00:00,411,Clouds,3,0,4
2012-10-27 04:00:00,468,Clear,4,0,4
2012-10-27 05:00:00,723,Clear,5,0,4
2012-10-27 06:00:00,1415,Clear,6,0,4
2012-10-27 07:00:00,2191,Clouds,7,0,2
2012-10-27 08:00:00,3185,Clouds,8,0,2
2012-10-27 09:00:00,4076,Clouds,9,0,2
2012-10-27 10:00:00,4522,Clear,10,0,2
2012-10-27 11:00:00,6012,Clouds,11,0,2
2012-10-27 12:00:00,5975,Clouds,12,0,2
2012-10-27 13:00:00,5307,Clouds,13,0,5
2012-10-27 14:00:00,4678,Clouds,14,0,5
2012-10-27 15:00:00,4405,Clouds,15,0,5
2012-10-27 16:00:00,4403,Clouds,16,0,5
2012-10-27 17:00:00,4311,Clouds,17,0,5
2012-10-27 18:00:00,4198,Clouds,18,0,5
2012-10-27 19:00:00,3475,Clouds,19,0,1
2012-10-27 20:00:00,3078,Clouds,20,0,1
2012-10-27 21:00:00,2931,Clouds,21,0,1
2012-10-27 22:00:00,2941,Clouds,22,0,1
2012-10-27 23:00:00,2240,Clouds,23,0,1
2012-10-28 00:00:00,1564,Clouds,0,0,4
2012-10-28 01:00:00,795,Clouds,1,0,4
2012-10-28 02:00:00,447,Clouds,2,0,4
2012-10-28 03:00:00,443,Clouds,3,0,4
2012-10-28 04:00:00,330,Clouds,4,0,4
2012-10-28 05:00:00,453,Clouds,5,0,4
2012-10-28 06:00:00,755,Clouds,6,0,4
2012-10-28 07:00:00,953,Clouds,7,0,4
2012-10-28 08:00:00,1650,Clear,8,0,2
2012-10-28 09:00:00,2442,Clear,9,0,2
2012-10-28 10:00:00,3230,Clear,10,0,2
2012-10-28 11:00:00,3575,Clear,11,0,2
2012-10-28 12:00:00,4139,Clouds,12,0,2
2012-10-28 13:00:00,3892,Clouds,13,0,5
2012-10-28 14:00:00,3989,Clouds,14,0,5
2012-10-28 15:00:00,4294,Clouds,15,0,5
2012-10-28 16:00:00,4521,Clouds,16,0,5
2012-10-28 17:00:00,4280,Clouds,17,0,5
2012-10-28 18:00:00,3945,Clouds,18,0,5
2012-10-28 19:00:00,3169,Clouds,19,0,1
2012-10-28 20:00:00,2772,Clouds,20,0,1
2012-10-28 21:00:00,2213,Clouds,21,0,1
2012-10-28 22:00:00,1570,Clouds,22,0,1
2012-10-28 23:00:00,1065,Clouds,23,0,1
2012-10-29 00:00:00,530,Clouds,0,0,4
2012-10-29 01:00:00,331,Haze,1,1,3
2012-10-29 02:00:00,270,Mist,2,1,3
2012-10-29 03:00:00,316,Clouds,3,0,4
2012-10-29 04:00:00,799,Clouds,4,0,4
2012-10-29 05:00:00,2513,Clouds,5,0,4
2012-10-29 06:00:00,5503,Clouds,6,0,2
2012-10-29 07:00:00,6642,Clouds,7,0,2
2012-10-29 08:00:00,6195,Clouds,8,0,2
2012-10-29 09:00:00,5246,Clouds,9,0,2
2012-10-29 10:00:00,4460,Clouds,10,0,2
2012-10-29 11:00:00,4580,Clouds,11,0,2
2012-10-29 12:00:00,4771,Snow,12,2,0
2012-10-29 13:00:00,4836,Clouds,13,0,5
2012-10-29 14:00:00,5138,Clouds,14,0,5
2012-10-29 15:00:00,5606,Clouds,15,0,5
2012-10-29 16:00:00,6120,Clouds,16,0,5
2012-10-29 17:00:00,5985,Clouds,17,0,5
2012-10-29 18:00:00,4418,Clouds,18,0,5
2012-10-29 19:00:00,3089,Clouds,19,0,1
2012-10-29 20:00:00,2636,Clouds,20,0,1
2012-10-29 21:00:00,2117,Clouds,21,0,1
2012-10-29 22:00:00,1437,Clouds,22,0,1
2012-10-29 23:00:00,920,Clouds,23,0,1
2012-10-30 00:00:00,600,Clouds,0,0,4
2012-10-30 01:00:00,393,Clouds,1,0,4
2012-10-30 02:00:00,298,Clouds,2,0,4
2012-10-30 03:00:00,352,Clear,3,0,4
2012-10-30 04:00:00,762,Clouds,4,0,4
2012-10-30 05:00:00,2519,Clouds,5,0,4
2012-10-30 06:00:00,5478,Clouds,6,0,2
2012-10-30 07:00:00,6728,Clouds,7,0,2
2012-10-30 08:00:00,5972,Clouds,8,0,2
2012-10-30 09:00:00,5280,Clouds,9,0,2
2012-10-30 10:00:00,4626,Clouds,10,0,2
2012-10-30 11:00:00,4947,Clouds,11,0,2
2012-10-30 12:00:00,5125,Clouds,12,0,2
2012-10-30 13:00:00,5130,Clouds,13,0,5
2012-10-30 14:00:00,5394,Clouds,14,0,5
2012-10-30 15:00:00,5837,Clouds,15,0,5
2012-10-30 16:00:00,6222,Clouds,16,0,5
2012-10-30 17:00:00,5992,Clouds,17,0,5
2012-10-30 18:00:00,4578,Clouds,18,0,5
2012-10-30 19:00:00,3246,Clouds,19,0,1
2012-10-30 20:00:00,2834,Clouds,20,0,1
2012-10-30 21:00:00,2578,Clouds,21,0,1
2012-10-30 22:00:00,1979,Clouds,22,0,1
2012-10-30 23:00:00,1326,Clouds,23,0,1
2012-10-31 00:00:00,541,Clouds,0,0,4
2012-10-31 01:00:00,346,Clear,1,0,4
2012-10-31 02:00:00,265,Clear,2,0,4
2012-10-31 03:00:00,338,Clear,3,0,4
2012-10-31 04:00:00,765,Clear,4,0,4
2012-10-31 05:00:00,2611,Clear,5,0,4
2012-10-31 06:00:00,5577,Clear,6,0,2
2012-10-31 07:00:00,6908,Clear,7,0,2
2012-10-31 08:00:00,6079,Clouds,8,0,2
2012-10-31 09:00:00,5309,Clouds,9,0,2
2012-10-31 10:00:00,4567,Clouds,10,0,2
2012-10-31 11:00:00,4804,Clouds,11,0,2
2012-10-31 12:00:00,5041,Clouds,12,0,2
2012-10-31 13:00:00,5051,Clouds,13,0,5
2012-10-31 14:00:00,5274,Clouds,14,0,5
2012-10-31 15:00:00,5936,Clouds,15,0,5
2012-10-31 16:00:00,6128,Clouds,16,0,5
2012-10-31 17:00:00,5821,Clouds,17,0,5
2012-10-31 18:00:00,4040,Clouds,18,0,5
2012-10-31 19:00:00,2711,Clouds,19,0,1
2012-10-31 20:00:00,2690,Clouds,20,0,1
2012-10-31 21:00:00,2539,Clear,21,0,1
2012-10-31 22:00:00,1925,Clear,22,0,1
2012-10-31 23:00:00,1471,Clear,23,0,1
2012-11-01 00:00:00,716,Clear,0,0,4
2012-11-01 01:00:00,453,Clear,1,0,4
2012-11-01 02:00:00,324,Clear,2,0,4
2012-11-01 03:00:00,390,Clear,3,0,4
2012-11-01 04:00:00,775,Clear,4,0,4
2012-11-01 05:00:00,2572,Clear,5,0,4
2012-11-01 06:00:00,5595,Clear,6,0,2
2012-11-01 07:00:00,6852,Clear,7,0,2
2012-11-01 08:00:00,5892,Clouds,8,0,2
2012-11-01 09:00:00,5327,Clear,9,0,2
2012-11-01 10:00:00,4756,Clear,10,0,2
2012-11-01 11:00:00,5073,Clouds,11,0,2
2012-11-01 12:00:00,5286,Clouds,12,0,2
2012-11-01 13:00:00,5189,Clouds,13,0,5
2012-11-01 14:00:00,5495,Clear,14,0,5
2012-11-01 15:00:00,5713,Clear,15,0,5
2012-11-01 16:00:00,6317,Clear,16,0,5
2012-11-01 17:00:00,6306,Clouds,17,0,5
2012-11-01 18:00:00,4867,Clouds,18,0,5
2012-11-01 19:00:00,3501,Clouds,19,0,1
2012-11-01 20:00:00,3110,Clouds,20,0,1
2012-11-01 21:00:00,2727,Clouds,21,0,1
2012-11-01 22:00:00,1825,Clouds,22,0,1
2012-11-01 23:00:00,1222,Drizzle,23,0,1
2012-11-02 00:00:00,611,Clouds,0,0,4
2012-11-02 01:00:00,441,Haze,1,1,3
2012-11-02 02:00:00,331,Clouds,2,0,4
2012-11-02 03:00:00,365,Clouds,3,0,4
2012-11-02 04:00:00,708,Clouds,4,0,4
2012-11-02 05:00:00,2379,Clouds,5,0,4
2012-11-02 06:00:00,5236,Clouds,6,0,2
2012-11-02 07:00:00,6509,Clouds,7,0,2
2012-11-02 08:00:00,5723,Clouds,8,0,2
2012-11-02 09:00:00,5239,Clouds,9,0,2
2012-11-02 10:00:00,4723,Clouds,10,0,2
2012-11-02 11:00:00,5330,Clouds,11,0,2
2012-11-02 12:00:00,5403,Clouds,12,0,2
2012-11-02 13:00:00,5446,Clouds,13,0,5
2012-11-02 14:00:00,5669,Clear,14,0,5
2012-11-02 15:00:00,6093,Clouds,15,0,5
2012-11-02 16:00:00,6323,Clouds,16,0,5
2012-11-02 17:00:00,5856,Clouds,17,0,5
2012-11-02 18:00:00,4987,Clouds,18,0,5
2012-11-02 19:00:00,3681,Clouds,19,0,1
2012-11-02 20:00:00,2902,Clouds,20,0,1
2012-11-02 21:00:00,2929,Clouds,21,0,1
2012-11-02 22:00:00,2728,Clear,22,0,1
2012-11-02 23:00:00,1693,Clear,23,0,1
2012-11-03 00:00:00,1166,Clouds,0,0,4
2012-11-03 01:00:00,724,Clouds,1,0,4
2012-11-03 02:00:00,568,Clouds,2,0,4
2012-11-03 03:00:00,343,Clouds,3,0,4
2012-11-03 04:00:00,383,Clouds,4,0,4
2012-11-03 05:00:00,703,Clear,5,0,4
2012-11-03 06:00:00,1229,Clouds,6,0,4
2012-11-03 07:00:00,2057,Clouds,7,0,4
2012-11-03 08:00:00,3246,Clouds,8,0,2
2012-11-03 09:00:00,4390,Clouds,9,0,2
2012-11-03 10:00:00,4573,Clouds,10,0,2
2012-11-03 11:00:00,4269,Clouds,11,0,2
2012-11-03 12:00:00,4833,Clouds,12,0,2
2012-11-03 13:00:00,4442,Clouds,13,0,5
2012-11-03 14:00:00,4397,Clouds,14,0,5
2012-11-03 15:00:00,4314,Clouds,15,0,5
2012-11-03 16:00:00,4413,Clouds,16,0,5
2012-11-03 17:00:00,4125,Clouds,17,0,5
2012-11-03 18:00:00,4004,Clouds,18,0,5
2012-11-03 19:00:00,3404,Clouds,19,0,1
2012-11-03 20:00:00,2777,Clouds,20,0,1
2012-11-03 21:00:00,2579,Clouds,21,0,1
2012-11-03 22:00:00,2552,Clouds,22,0,1
2012-11-03 23:00:00,1952,Clouds,23,0,1
2012-11-04 00:00:00,2125,Clouds,0,0,1
2012-11-04 01:00:00,730,Clouds,1,0,4
2012-11-04 01:00:00,730,Clouds,1,0,4
2012-11-04 02:00:00,345,Clouds,2,0,4
2012-11-04 03:00:00,223,Clouds,3,0,4
2012-11-04 05:00:00,488,Clouds,5,0,4
2012-11-04 06:00:00,710,Clouds,6,0,4
2012-11-04 07:00:00,1165,Clouds,7,0,4
2012-11-04 08:00:00,2067,Rain,8,0,2
2012-11-04 08:00:00,2067,Snow,8,2,0
2012-11-04 09:00:00,2911,Clouds,9,0,2
2012-11-04 10:00:00,3527,Clouds,10,0,2
2012-11-04 11:00:00,3765,Clouds,11,0,2
2012-11-04 12:00:00,4063,Clouds,12,0,2
2012-11-04 13:00:00,4043,Clouds,13,0,5
2012-11-04 14:00:00,4200,Clouds,14,0,5
2012-11-04 15:00:00,4105,Clouds,15,0,5
2012-11-04 16:00:00,4015,Clouds,16,0,5
2012-11-04 17:00:00,3620,Clouds,17,0,5
2012-11-04 18:00:00,3652,Clouds,18,0,5
2012-11-04 19:00:00,2837,Clouds,19,0,1
2012-11-04 20:00:00,2446,Clouds,20,0,1
2012-11-04 21:00:00,1950,Clouds,21,0,1
2012-11-04 22:00:00,1451,Clouds,22,0,1
2012-11-04 23:00:00,999,Rain,23,0,1
2012-11-05 00:00:00,1720,Clouds,0,0,4
2012-11-05 01:00:00,1299,Clouds,1,0,4
2012-11-05 02:00:00,304,Clouds,2,0,4
2012-11-05 03:00:00,412,Clouds,3,0,4
2012-11-05 04:00:00,753,Mist,4,1,3
2012-11-05 05:00:00,2562,Clouds,5,0,4
2012-11-05 06:00:00,5658,Clouds,6,0,2
2012-11-05 07:00:00,6877,Clear,7,0,2
2012-11-05 08:00:00,5981,Clouds,8,0,2
2012-11-05 09:00:00,4999,Clouds,9,0,2
2012-11-05 10:00:00,4408,Clouds,10,0,2
2012-11-05 11:00:00,4575,Clouds,11,0,2
2012-11-05 12:00:00,4710,Clouds,12,0,2
2012-11-05 13:00:00,4648,Clouds,13,0,5
2012-11-05 14:00:00,4968,Clear,14,0,5
2012-11-05 16:00:00,6124,Clear,16,0,5
2012-11-05 17:00:00,6134,Clear,17,0,5
2012-11-05 18:00:00,4265,Clear,18,0,5
2012-11-05 20:00:00,2415,Clear,20,0,1
2012-11-05 21:00:00,1963,Clear,21,0,1
2012-11-05 22:00:00,1454,Clear,22,0,1
2012-11-05 23:00:00,938,Clear,23,0,1
2012-11-06 00:00:00,537,Clear,0,0,4
2012-11-06 01:00:00,313,Clear,1,0,4
2012-11-06 02:00:00,256,Clear,2,0,4
2012-11-06 03:00:00,356,Clear,3,0,4
2012-11-06 04:00:00,788,Clear,4,0,4
2012-11-06 05:00:00,2565,Clear,5,0,4
2012-11-06 06:00:00,5330,Clear,6,0,2
2012-11-06 07:00:00,6181,Clear,7,0,2
2012-11-06 08:00:00,6182,Clear,8,0,2
2012-11-06 09:00:00,5720,Clear,9,0,2
2012-11-06 10:00:00,4612,Clear,10,0,2
2012-11-06 12:00:00,4666,Mist,12,1,0
2012-11-06 13:00:00,5022,Clouds,13,0,5
2012-11-06 14:00:00,5490,Clouds,14,0,5
2012-11-06 15:00:00,5973,Clouds,15,0,5
2012-11-06 16:00:00,6201,Mist,16,1,5
2012-11-06 17:00:00,5453,Mist,17,1,5
2012-11-06 18:00:00,3921,Haze,18,1,5
2012-11-06 18:00:00,3921,Mist,18,1,5
2012-11-06 19:00:00,2835,Haze,19,1,1
2012-11-06 19:00:00,2835,Mist,19,1,1
2012-11-06 20:00:00,2450,Haze,20,1,1
2012-11-06 20:00:00,2450,Mist,20,1,1
2012-11-06 21:00:00,2078,Haze,21,1,1
2012-11-06 21:00:00,2078,Drizzle,21,0,1
2012-11-06 21:00:00,2078,Mist,21,1,1
2012-11-06 22:00:00,1671,Haze,22,1,3
2012-11-06 22:00:00,1671,Rain,22,0,1
2012-11-06 22:00:00,1671,Drizzle,22,0,1
2012-11-06 23:00:00,1472,Haze,23,1,3
2012-11-06 23:00:00,1472,Mist,23,1,3
2012-11-07 00:00:00,792,Haze,0,1,3
2012-11-07 00:00:00,792,Rain,0,0,4
2012-11-07 00:00:00,792,Mist,0,1,3
2012-11-07 01:00:00,811,Rain,1,0,4
2012-11-07 01:00:00,811,Mist,1,1,3
2012-11-07 02:00:00,671,Rain,2,0,4
2012-11-07 02:00:00,671,Mist,2,1,3
2012-11-07 02:00:00,671,Rain,2,0,4
2012-11-07 02:00:00,671,Snow,2,2,3
2012-11-07 03:00:00,474,Rain,3,0,4
2012-11-07 03:00:00,474,Mist,3,1,3
2012-11-07 03:00:00,474,Rain,3,0,4
2012-11-07 04:00:00,790,Rain,4,0,4
2012-11-07 04:00:00,790,Mist,4,1,3
2012-11-07 05:00:00,2619,Rain,5,0,4
2012-11-07 05:00:00,2619,Mist,5,1,3
2012-11-07 06:00:00,5788,Rain,6,0,2
2012-11-07 06:00:00,5788,Mist,6,1,0
2012-11-07 06:00:00,5788,Drizzle,6,0,2
2012-11-07 07:00:00,7088,Drizzle,7,0,2
2012-11-07 07:00:00,7088,Mist,7,1,0
2012-11-07 08:00:00,6264,Mist,8,1,0
2012-11-07 08:00:00,6264,Drizzle,8,0,2
2012-11-07 09:00:00,5230,Clouds,9,0,2
2012-11-07 10:00:00,4567,Clouds,10,0,2
2012-11-07 11:00:00,4769,Clouds,11,0,2
2012-11-07 12:00:00,5011,Clouds,12,0,2
2012-11-07 13:00:00,4889,Clouds,13,0,5
2012-11-07 14:00:00,5367,Rain,14,0,5
2012-11-07 15:00:00,5678,Rain,15,0,5
2012-11-07 15:00:00,5678,Drizzle,15,0,5
2012-11-07 16:00:00,6267,Rain,16,0,5
2012-11-07 16:00:00,6267,Mist,16,1,5
2012-11-07 16:00:00,6267,Drizzle,16,0,5
2012-11-07 16:00:00,6267,Drizzle,16,0,5
2012-11-07 17:00:00,6057,Mist,17,1,5
2012-11-07 17:00:00,6057,Rain,17,0,5
2012-11-07 18:00:00,4883,Mist,18,1,5
2012-11-07 19:00:00,2927,Clouds,19,0,1
2012-11-07 20:00:00,2594,Clouds,20,0,1
2012-11-07 21:00:00,2347,Clouds,21,0,1
2012-11-07 22:00:00,1544,Rain,22,0,1
2012-11-07 23:00:00,1219,Clouds,23,0,1
2012-11-08 00:00:00,783,Clouds,0,0,4
2012-11-08 01:00:00,357,Clouds,1,0,4
2012-11-08 02:00:00,286,Clouds,2,0,4
2012-11-08 03:00:00,396,Clouds,3,0,4
2012-11-08 04:00:00,791,Clouds,4,0,4
2012-11-08 05:00:00,2681,Clouds,5,0,4
2012-11-08 06:00:00,5614,Clouds,6,0,2
2012-11-08 07:00:00,6834,Clouds,7,0,2
2012-11-08 08:00:00,6280,Clouds,8,0,2
2012-11-08 09:00:00,5460,Clouds,9,0,2
2012-11-08 10:00:00,4670,Clouds,10,0,2
2012-11-08 11:00:00,5071,Clouds,11,0,2
2012-11-08 12:00:00,5246,Clouds,12,0,2
2012-11-08 13:00:00,5039,Clouds,13,0,5
2012-11-08 14:00:00,5411,Clouds,14,0,5
2012-11-08 15:00:00,5866,Clouds,15,0,5
2012-11-08 16:00:00,6556,Clouds,16,0,5
2012-11-08 17:00:00,6204,Clouds,17,0,5
2012-11-08 18:00:00,4688,Clouds,18,0,5
2012-11-08 19:00:00,3326,Clouds,19,0,1
2012-11-08 20:00:00,3229,Clouds,20,0,1
2012-11-08 21:00:00,2790,Clouds,21,0,1
2012-11-08 22:00:00,1946,Clouds,22,0,1
2012-11-08 23:00:00,1181,Clouds,23,0,1
2012-11-09 00:00:00,649,Clouds,0,0,4
2012-11-09 01:00:00,422,Clouds,1,0,4
2012-11-09 02:00:00,340,Clouds,2,0,4
2012-11-09 03:00:00,365,Clouds,3,0,4
2012-11-09 04:00:00,683,Clouds,4,0,4
2012-11-09 05:00:00,2471,Clouds,5,0,4
2012-11-09 06:00:00,5538,Clear,6,0,2
2012-11-09 07:00:00,6880,Clear,7,0,2
2012-11-09 08:00:00,5906,Clear,8,0,2
2012-11-09 09:00:00,5234,Clear,9,0,2
2012-11-09 10:00:00,4719,Clear,10,0,2
2012-11-09 11:00:00,5304,Clouds,11,0,2
2012-11-09 12:00:00,5487,Clear,12,0,2
2012-11-09 13:00:00,5532,Clouds,13,0,5
2012-11-09 14:00:00,5816,Clouds,14,0,5
2012-11-09 15:00:00,5958,Clouds,15,0,5
2012-11-09 16:00:00,6455,Clouds,16,0,5
2012-11-09 17:00:00,6154,Clouds,17,0,5
2012-11-09 18:00:00,5330,Clouds,18,0,5
2012-11-09 19:00:00,3540,Clouds,19,0,1
2012-11-09 20:00:00,3193,Clear,20,0,1
2012-11-09 21:00:00,2948,Clear,21,0,1
2012-11-09 22:00:00,2496,Clouds,22,0,1
2012-11-09 23:00:00,1707,Clouds,23,0,1
2012-11-10 00:00:00,1090,Clear,0,0,4
2012-11-10 01:00:00,735,Clear,1,0,4
2012-11-10 02:00:00,537,Clear,2,0,4
2012-11-10 03:00:00,371,Clouds,3,0,4
2012-11-10 04:00:00,397,Clouds,4,0,4
2012-11-10 05:00:00,696,Clouds,5,0,4
2012-11-10 06:00:00,1301,Mist,6,1,3
2012-11-10 07:00:00,1932,Clouds,7,0,4
2012-11-10 08:00:00,2952,Clouds,8,0,2
